Dataset,Method,Seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
10x_human_lymph_node_A1,Method 2,3999,0.24329964237894414,0.37470096169603134,0.3706648875178228,0.4201640988712937,0.3747009616960313,0.021857334340229514
10x_human_lymph_node_A1,Method 3,13,0.3354055420778558,0.4080979441233778,0.4042610199122538,0.3959635536409905,0.40809794412337774,-0.0005334314315793301
10x_human_lymph_node_A1,Method 3,2560,0.2809988877266483,0.3871458218008649,0.3831009406221553,0.40727795792786387,0.38714582180086493,0.00021576419267016605
10x_human_lymph_node_A1,Method 3,641,0.33348064195088867,0.4075348384446736,0.40420619677915925,0.38216702104358924,0.40753483844467353,-0.009128826312504496
10x_human_lymph_node_A1,Method 3,1892,0.31219661056383735,0.40105648138667727,0.39694677009553975,0.40077329567722153,0.4010564813866773,-0.006588812282911132
10x_human_lymph_node_A1,Method 3,1173,0.27734328869876373,0.38854310832816724,0.38481516206946825,0.39770536468188156,0.3885431083281673,-0.003590518661065158
10x_human_lymph_node_A1,Method 3,69,0.24863101812791144,0.3736818302658192,0.3697821028551337,0.4027075515817049,0.3736818302658192,-0.0005673425576171102
10x_human_lymph_node_A1,Method 3,2024,0.3340832344959533,0.40805879543190937,0.4047299818897231,0.3822619448621408,0.40805879543190937,-0.012322061689123478
10x_human_lymph_node_A1,Method 3,231,0.3287355383157421,0.4079437486173009,0.4039397241580322,0.3906717055747102,0.4079437486173009,-0.008393133022538924
10x_human_lymph_node_A1,Method 3,1971,0.28171470975499135,0.35539182107880013,0.35108211702862435,0.3490914399501855,0.3553918210788002,-0.010058156111785895
10x_human_lymph_node_A1,Method 3,2497,0.25969576616633516,0.37157212440120363,0.36756852966263337,0.3923252038771559,0.37157212440120363,-0.0012749143408068843
10x_human_lymph_node_A1,Method 3,338,0.29004039993932745,0.4017335981181172,0.3983475583720941,0.40362083186846054,0.4017335981181172,-0.008472778655998693
10x_human_lymph_node_A1,Method 3,3127,0.29413568069247226,0.4096681106860656,0.4061468134778563,0.4256511022801942,0.4096681106860657,-0.01018780030207359
10x_human_lymph_node_A1,Method 3,2001,0.31577924392861423,0.4119590310801003,0.408350195162621,0.38850060690883786,0.4119590310801003,-0.005212258390991831
10x_human_lymph_node_A1,Method 3,2022,0.2684908294418502,0.38318046741727946,0.37981157499702917,0.3769412834896058,0.38318046741727935,-0.011694210806387594
10x_human_lymph_node_A1,Method 3,574,0.26374626568258713,0.36485814835012054,0.36099773511530414,0.36124322802025355,0.36485814835012054,-0.01035854616808326
10x_human_lymph_node_A1,Method 3,2428,0.2808984577767912,0.38044730822405043,0.3771512211423659,0.36895567042826966,0.3804473082240504,-0.011894092644146611
10x_human_lymph_node_A1,Method 3,999,0.283403531792744,0.37882718748341265,0.3745694100508731,0.35166205667842293,0.3788271874834127,0.003920890354925052
10x_human_lymph_node_A1,Method 3,1187,0.3259793039030485,0.40701290907498494,0.4031970728868166,0.38283311280154547,0.40701290907498494,-0.0081269662576486
10x_human_lymph_node_A1,Method 3,42,0.3157966313702609,0.4186580462003714,0.41509311904112745,0.3899305995384219,0.4186580462003714,-0.010055606570135885
10x_human_lymph_node_A1,Method 3,3999,0.3232628788793681,0.409818643023845,0.4060783679943215,0.3966337652152771,0.409818643023845,-0.008922219637188977
10x_human_lymph_node_D1,Method 1,13,0.1759519254478795,0.3206563299716183,0.3151552544164491,0.37179210564038184,0.32065632997161825,0.03181446715884345
10x_human_lymph_node_D1,Method 1,2560,0.19164430988217346,0.33575635176767965,0.3303784616103458,0.38999437993242153,0.33575635176767965,0.030673137754565257
10x_human_lymph_node_D1,Method 1,641,0.16930528307697568,0.3227333228169907,0.3172743609640013,0.3759412149622608,0.3227333228169907,0.03455513071723887
10x_human_lymph_node_D1,Method 1,1892,0.17848817550485485,0.33408710851410006,0.3287208984588963,0.38980438209189294,0.3340871085141,0.03510336785441573
10x_human_lymph_node_D1,Method 1,1173,0.20669241230452326,0.3465088354204282,0.34115002474940836,0.3940708998283504,0.34650883542042815,0.023198755090539064
10x_human_lymph_node_D1,Method 1,69,0.19033828926763655,0.33238541635518654,0.3269786030606334,0.38535381446252504,0.3323854163551865,0.03033867809675974
10x_human_lymph_node_D1,Method 1,2024,0.17473044680450017,0.32923466680204627,0.3238102820604589,0.3825599292362925,0.32923466680204627,0.03669829151919123
10x_human_lymph_node_D1,Method 1,231,0.17293810480459346,0.3313440414342589,0.32595934762926804,0.38697142302981324,0.3313440414342589,0.04016023007421383
10x_human_lymph_node_D1,Method 1,1971,0.1787190268857203,0.3327698673382043,0.32737432484268514,0.3867483353654033,0.3327698673382043,0.036124544608564686
10x_human_lymph_node_D1,Method 1,2497,0.1903924430295105,0.3366176033626983,0.33124842088626893,0.39116793906512987,0.3366176033626982,0.030460757798384964
10x_human_lymph_node_D1,Method 1,338,0.17274300502945353,0.3331103102450905,0.32775123617962654,0.3900483127221852,0.3331103102450905,0.04016017781334197
10x_human_lymph_node_D1,Method 1,3127,0.17683503812800924,0.33194197851427293,0.3265586726977259,0.38737797640287747,0.3319419785142729,0.03523632133540109
10x_human_lymph_node_D1,Method 1,2001,0.17001654256642723,0.32365282841861803,0.3182120427600307,0.3777560173510599,0.323652828418618,0.03849229620586408
10x_human_lymph_node_D1,Method 1,2022,0.17372672290670368,0.3270077793349738,0.32158136636525736,0.3814479098454552,0.3270077793349738,0.03681636428906998
10x_human_lymph_node_D1,Method 1,574,0.17361047797316623,0.3309691048098218,0.3255618542935101,0.3850621962300101,0.3309691048098218,0.03856558183219859
10x_human_lymph_node_D1,Method 1,2428,0.19993295368367475,0.3343094959551063,0.3288892679212493,0.3854671978133743,0.33430949595510623,0.024384985935194833
10x_human_lymph_node_D1,Method 1,999,0.17278506175719846,0.32963084414678157,0.3242434050996415,0.38587579443823006,0.3296308441467816,0.04105077356733224
10x_human_lymph_node_D1,Method 1,1187,0.1745249656214902,0.3323964671229228,0.32699454084126284,0.3862952833821137,0.33239646712292287,0.037009488994297166
10x_human_lymph_node_D1,Method 1,42,0.1711752760425476,0.3287029198975039,0.3232944451826755,0.3834300372423097,0.3287029198975039,0.03637470651271407
10x_human_lymph_node_D1,Method 1,3999,0.16861403744817788,0.32593647347330745,0.3204983159861587,0.379467250538402,0.3259364734733074,0.03873318924813902
10x_human_lymph_node_D1,Method 2,13,0.19325108019298698,0.33743963493172874,0.33204337594981226,0.38883933323211123,0.33743963493172874,0.01514849756251259
10x_human_lymph_node_D1,Method 2,2560,0.19364710870367474,0.32820382672336246,0.3227315110029358,0.3776090272402934,0.3282038267233625,0.00932089071350414
10x_human_lymph_node_D1,Method 2,641,0.1640389576636729,0.3197190370560762,0.3142251795411274,0.3715325535903583,0.31971903705607624,0.020272975156288408
